"No.","Time","Source","Destination","Protocol","Length","Info"
"167","1.439356","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=21249 Win=18 Len=0 TSval=280058113 TSecr=1470538567"
"168","1.448172","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=29217 Win=18 Len=0 TSval=280058122 TSecr=3421614318"
"169","1.480236","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=19921 Win=14 Len=0 TSval=280058154 TSecr=2544165559"
"170","1.483440","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=29217 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058015"
"171","1.483577","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=15937 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058029"
"172","1.483677","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=19921 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058015"
"173","1.483825","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=10625 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280058015"
"174","1.527976","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=17265 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058029"
"175","1.527976","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=21249 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058060"
"176","1.528136","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=18593 Win=15 Len=0 TSval=280058202 TSecr=2544178331"
"177","1.528196","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=22577 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058068"
"178","1.528199","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=22577 Win=12 Len=0 TSval=280058202 TSecr=2544165559"
"179","1.528259","192.168.43.144","8.238.153.254","TCP","66","57242  >  80 [ACK] Seq=1 Ack=11953 Win=10 Len=0 TSval=280058202 TSecr=1686518766"
"180","1.528319","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=30545 Win=20 Len=0 TSval=280058202 TSecr=3421614318"
"181","1.568378","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=21249 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058113"
"182","1.568597","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=22577 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058113"
"183","1.568597","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=23905 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058068"
"184","1.568669","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=23905 Win=16 Len=0 TSval=280058242 TSecr=1470538567"
"185","1.568705","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=25233 Win=18 Len=0 TSval=280058242 TSecr=1470517517"
"186","1.609778","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=23905 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058113"
"187","1.629178","de:c2:ae:09:2c:16","IntelCor_61:e0:68","ARP","42","Who has 192.168.43.144? Tell 192.168.43.1"
"188","1.629190","IntelCor_61:e0:68","de:c2:ae:09:2c:16","ARP","42","192.168.43.144 is at 7c:21:4a:61:e0:68"
"189","1.636288","192.168.43.144","151.5.24.153","TCP","54","56806  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1019 Len=0"
"190","1.650954","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=25233 Win=16 Len=0 TSval=280058324 TSecr=1470538567"
"191","1.654665","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=30545 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058122"
"192","1.694036","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=22577 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058202"
"193","1.694036","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=31873 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058122"
"194","1.694181","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=33201 Win=14 Len=0 TSval=280058368 TSecr=3421614318"
"195","1.694208","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=18593 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058202"
"196","1.694208","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=19921 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058202"
"197","1.694293","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=21249 Win=18 Len=0 TSval=280058368 TSecr=2544178331"
"198","1.732608","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=33201 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058202"
"199","1.732608","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=23905 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058202"
"200","1.732608","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=11953 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280058202"
"201","1.732608","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=25233 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058242"
"202","1.732783","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=25233 Win=10 Len=0 TSval=280058406 TSecr=2544165559"
"203","1.771589","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=25233 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058242"
"204","1.771589","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=26561 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058242"
"205","1.771815","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=27889 Win=10 Len=0 TSval=280058445 TSecr=1470538567"
"206","1.775978","192.168.43.144","8.238.153.254","TCP","66","57242  >  80 [ACK] Seq=1 Ack=13281 Win=10 Len=0 TSval=280058449 TSecr=1686518766"
"207","1.775978","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=34529 Win=14 Len=0 TSval=280058449 TSecr=3421614318"
"208","1.814849","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=26561 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058242"
"209","1.814849","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=27889 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058242"
"210","1.814849","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=27889 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058324"
"211","1.814952","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=34529 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058368"
"212","1.814989","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=27889 Win=12 Len=0 TSval=280058488 TSecr=1470517517"
"213","1.866094","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=21249 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058368"
"214","1.866094","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=22577 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058368"
"215","1.866094","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=23905 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058368"
"216","1.866217","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=23905 Win=10 Len=0 TSval=280058540 TSecr=2544178331"
"217","1.868105","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=35857 Win=10 Len=0 TSval=280058542 TSecr=3421614318"
"218","1.868197","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=29217 Win=10 Len=0 TSval=280058542 TSecr=1470538567"
"219","1.868197","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=29217 Win=12 Len=0 TSval=280058542 TSecr=1470517517"
"220","1.914537","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=25233 Win=10 Len=0 TSval=280058588 TSecr=2544178331"
"221","1.914560","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=35857 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058449"
"222","1.914560","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=25233 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058406"
"223","1.960746","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=37185 Win=10 Len=0 TSval=280058634 TSecr=3421614318"
"224","1.960745","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=26561 Win=10 Len=0 TSval=280058634 TSecr=2544165559"
"225","1.968676","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=29217 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058488"
"226","1.968676","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=13281 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280058449"
"227","2.002411","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=30545 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058542"
"228","2.002516","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=31873 Win=10 Len=0 TSval=280058676 TSecr=1470517517"
"229","2.014535","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=29217 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058542"
"230","2.014535","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=25233 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058588"
"231","2.014535","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=26561 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058634"
"232","2.014735","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=37185 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058634"
"233","2.022594","192.168.43.144","8.238.153.254","TCP","66","57242  >  80 [ACK] Seq=1 Ack=14609 Win=10 Len=0 TSval=280058696 TSecr=1686518766"
"234","2.067937","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=30545 Win=10 Len=0 TSval=280058741 TSecr=1470538567"
"235","2.067937","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=26561 Win=10 Len=0 TSval=280058741 TSecr=2544178331"
"236","2.067937","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=38513 Win=13 Len=0 TSval=280058741 TSecr=3421614318"
"237","2.067937","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=27889 Win=10 Len=0 TSval=280058741 TSecr=2544165559"
"238","2.075474","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=14609 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280058696"
"239","2.075474","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=31873 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058676"
"240","2.128620","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=33201 Win=10 Len=0 TSval=280058802 TSecr=1470517517"
"241","2.128620","192.168.43.144","8.238.153.254","TCP","66","57242  >  80 [ACK] Seq=1 Ack=15937 Win=10 Len=0 TSval=280058802 TSecr=1686518766"
"242","2.143832","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=26561 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058741"
"243","2.143832","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=30545 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058741"
"244","2.143832","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=38513 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058741"
"245","2.162328","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=39841 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058741"
"246","2.162383","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=41169 Win=15 Len=0 TSval=280058836 TSecr=3421614318"
"247","2.189504","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=31873 Win=10 Len=0 TSval=280058863 TSecr=1470538567"
"248","2.189532","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=27889 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058741"
"249","2.202600","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=27889 Win=13 Len=0 TSval=280058876 TSecr=2544178331"
"250","2.235516","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=29217 Win=13 Len=0 TSval=280058909 TSecr=2544165559"
"251","2.244518","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=33201 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058802"
"252","2.244666","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=41169 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058836"
"253","2.244666","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=42497 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058836"
"254","2.244666","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=15937 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280058802"
"255","2.244824","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=43825 Win=18 Len=0 TSval=280058918 TSecr=3421614318"
"256","2.256813","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=27889 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058876"
"257","2.256813","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=31873 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058863"
"258","2.279110","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=29217 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058876"
"259","2.279273","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=30545 Win=15 Len=0 TSval=280058953 TSecr=2544178331"
"260","2.296839","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=34529 Win=13 Len=0 TSval=280058970 TSecr=1470517517"
"261","2.296852","192.168.43.144","8.238.153.254","TCP","66","57242  >  80 [ACK] Seq=1 Ack=17265 Win=13 Len=0 TSval=280058970 TSecr=1686518766"
"262","2.296852","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=33201 Win=13 Len=0 TSval=280058970 TSecr=1470538567"
"263","2.322325","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=43825 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058918"
"264","2.322325","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=29217 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058909"
"265","2.322325","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=30545 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058909"
"266","2.322439","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=31873 Win=15 Len=0 TSval=280058996 TSecr=2544165559"
"267","2.334256","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=45153 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058918"
"268","2.334256","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=46481 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280058918"
"269","2.334409","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=46481 Win=20 Len=0 TSval=280059008 TSecr=3421614318"
"270","2.367813","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=34529 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058970"
"271","2.367813","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=30545 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058953"
"272","2.367997","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=31873 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280058953"
"273","2.367997","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=35857 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280058970"
"274","2.368066","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=33201 Win=18 Len=0 TSval=280059041 TSecr=2544178331"
"275","2.368108","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=37185 Win=15 Len=0 TSval=280059042 TSecr=1470517517"
"276","2.374720","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=47809 Win=20 Len=0 TSval=280059048 TSecr=3421614318"
"277","2.389285","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=17265 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280058970"
"278","2.431419","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=18593 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280058970"
"279","2.431486","192.168.43.144","8.238.153.254","TCP","66","57242  >  80 [ACK] Seq=1 Ack=19921 Win=15 Len=0 TSval=280059105 TSecr=1686518766"
"280","2.473691","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=33201 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058970"
"281","2.473691","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=34529 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280058970"
"282","2.473691","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=31873 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058996"
"283","2.473691","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=33201 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280058996"
"284","2.473840","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=35857 Win=15 Len=0 TSval=280059147 TSecr=1470538567"
"285","2.473890","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=34529 Win=13 Len=0 TSval=280059147 TSecr=2544165559"
"286","2.485722","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=47809 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280059008"
"287","2.485722","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=49137 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280059008"
"288","2.485818","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=50465 Win=23 Len=0 TSval=280059159 TSecr=3421614318"
"289","2.506930","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=33201 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280059041"
"290","2.546558","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=34529 Win=20 Len=0 TSval=280059220 TSecr=2544178331"
"291","2.557708","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=34529 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280059041"
"292","2.557708","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=35857 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280059041"
"293","2.557708","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=37185 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280059042"
"294","2.557827","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=38513 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280059042"
"295","2.557832","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=37185 Win=20 Len=0 TSval=280059231 TSecr=2544178331"
"296","2.557875","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=39841 Win=18 Len=0 TSval=280059231 TSecr=1470517517"
"297","2.603725","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=50465 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280059048"
"298","2.603725","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=19921 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280059105"
"299","2.603725","8.238.153.254","192.168.43.144","TCP","1394","80  >  57242 [ACK] Seq=21249 Ack=1 Win=11 Len=1328 TSval=1686518766 TSecr=280059105"
"300","2.603868","192.168.43.144","8.238.153.254","TCP","66","57242  >  80 [ACK] Seq=1 Ack=22577 Win=12 Len=0 TSval=280059277 TSecr=1686518766"
"301","2.643801","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=35857 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280059147"
"302","2.643801","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=37185 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280059147"
"303","2.643928","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=38513 Win=18 Len=0 TSval=280059317 TSecr=1470538567"
"304","2.644233","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=34529 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280059147"
"305","2.644233","67.27.242.126","192.168.43.144","TCP","1394","80  >  57213 [ACK] Seq=35857 Ack=1 Win=11 Len=1328 TSval=2544165559 TSecr=280059147"
"306","2.644297","192.168.43.144","67.27.242.126","TCP","66","57213  >  80 [ACK] Seq=1 Ack=37185 Win=11 Len=0 TSval=280059318 TSecr=2544165559"
"307","2.654872","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=51793 Win=21 Len=0 TSval=280059328 TSecr=3421614318"
"308","2.675697","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=51793 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280059159"
"309","2.716230","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=53121 Win=21 Len=0 TSval=280059390 TSecr=3421614318"
